"ID_ZALICZENIA","ID_PRZED","NR_ALBUMU","NR_WYKL","ID_SALA","OCENA","ID_TERMIN"
615,2,1383,45,6,5,4621
616,7,7365,33,12,3,2336
617,7,2484,93,6,3,7480
618,10,7635,44,7,2,2810
619,3,7732,97,8,4,6264
620,1,6949,15,11,4,5293
621,3,2210,84,15,2,5035
622,9,6075,78,10,5,1185
623,6,5344,55,6,3,8923
624,4,1345,100,1,4,6406
625,7,2208,46,15,3,5932
626,9,2616,94,5,2,4909
627,8,4251,78,4,2,8222
628,1,3718,77,9,2,7921
629,5,7764,24,12,4,432
630,6,3027,61,4,4,8630
631,5,1023,9,7,2,4436
632,9,1834,41,1,5,8638
633,9,5148,78,3,3,8396
634,9,10115,11,9,2,4271
635,4,9106,4,15,4,6059
636,9,1376,69,8,5,5265
637,6,1010,3,11,3,4476
638,7,8915,82,8,3,613
639,7,5537,18,9,2,1194
640,8,8450,50,1,3,1749
641,2,4394,95,1,4,625
642,5,10316,97,9,4,5861
643,5,6630,98,3,2,2431
644,2,7572,9,8,4,7727
645,1,3601,41,9,5,7146
646,4,3136,15,3,4,8904
647,4,8434,15,15,3,5152
648,9,3718,32,5,3,5435
649,1,7054,70,15,4,3398
650,9,3851,96,2,3,1240
651,8,8418,35,4,5,3051
652,6,7920,50,2,3,8688
653,7,6291,16,2,4,8808
654,2,6675,81,8,3,5895
655,1,9804,66,5,5,8285
656,1,4470,100,10,2,1782
657,7,10171,68,9,3,3255
658,10,2503,97,4,3,1449
659,6,4209,80,14,5,3812
660,5,7909,99,6,4,6988
661,8,9308,82,13,3,7299
662,3,3106,97,11,2,1598
663,8,5771,35,15,3,8389
664,1,5123,43,3,2,3536
665,2,4422,28,8,4,2120
666,5,5912,93,15,2,4293
667,4,4719,82,9,5,6938
668,5,3425,40,10,2,3704
669,9,9649,84,4,5,5641
670,10,7254,45,1,5,5305
671,8,2427,80,12,5,8022
672,7,7274,12,4,3,5446
673,6,2465,71,8,3,3726
674,9,3765,53,13,2,3350
675,1,9751,96,9,2,2939
677,6,8771,19,12,3,9231
678,10,4870,78,7,4,2231
679,6,1015,24,1,5,2959
680,5,10541,36,5,5,3401
681,10,5664,6,12,2,4010
682,6,5766,100,3,5,8887
683,1,9910,51,6,3,5497
684,2,2078,90,4,4,7060
685,7,10488,17,3,4,9086
686,2,10074,51,4,3,4819
687,8,6827,91,2,2,395
688,4,7914,64,6,3,750
689,1,4231,87,15,4,4087
690,4,8114,35,10,5,6648
691,6,10198,67,2,2,4205
692,4,7550,18,13,4,7469
693,10,5154,12,13,4,7603
694,4,1161,55,7,4,1364
695,4,9826,26,3,4,2294
696,5,6848,10,3,5,503
697,1,4312,87,10,4,6422
698,10,10481,74,10,5,9216
699,9,3331,71,8,5,7312
700,3,2995,88,6,3,4475
701,5,3668,33,5,4,4722
702,5,9690,10,2,2,1923
703,5,9399,92,3,5,7505
704,8,4160,15,7,5,9367
705,1,3625,100,9,2,4127
706,2,10522,45,13,5,9307
707,1,10040,77,2,2,2276
708,6,10862,91,4,3,8249
709,4,7459,97,12,3,2828
710,5,5157,77,10,5,772
711,10,1447,54,9,5,8838
712,5,4793,46,2,2,6298
713,8,10027,99,8,5,6920
714,9,3493,23,2,2,6818
715,8,5761,41,2,5,5990
716,2,10061,27,12,4,2801
717,7,8706,42,9,3,6957
718,4,3185,36,8,2,8192
719,2,10956,66,13,5,2173
720,4,8139,90,3,4,4356
721,8,2691,21,10,4,4420
722,6,7593,87,3,4,7106
723,8,6841,85,4,2,7013
724,10,6672,62,14,4,8549
725,2,4340,90,5,2,8319
726,8,2871,37,9,4,1713
727,9,10227,84,5,4,3502
728,1,8260,90,7,5,4100
729,6,5860,73,5,3,2171
730,2,2670,95,11,4,5799
731,9,4525,70,11,3,1896
732,7,7863,86,11,4,7877
733,7,2604,17,9,5,3857
734,3,9517,59,1,2,7204
735,5,2998,26,4,2,8605
736,5,5412,96,7,4,4976
737,4,4913,100,11,3,7683
738,1,4731,15,10,3,7866
739,1,2487,59,8,4,9216
740,4,8161,35,12,2,533
741,7,3071,23,2,5,1092
742,5,2106,10,1,2,3346
743,10,1185,47,2,2,6815
744,3,5964,32,5,2,9996
745,7,10766,79,5,3,4718
746,3,4775,73,4,3,2248
747,7,10018,73,15,5,3783
748,8,6365,65,1,4,8859
749,9,10592,83,14,5,3868
750,8,2504,28,13,3,3315
751,3,2528,11,7,3,2239
752,7,1945,53,9,3,7795
753,3,8175,44,8,5,3418
754,6,7979,67,4,4,2727
755,7,2923,56,14,2,5839
756,2,7580,91,1,4,3203
757,10,4018,32,13,5,1237
758,7,8620,2,14,2,6406
759,6,8622,23,15,4,3074
760,10,6333,59,1,2,1317
761,3,1079,56,15,3,19
762,3,10046,7,8,5,3429
763,2,1453,52,12,5,3775
764,3,5068,20,9,3,4066
765,1,6841,90,12,4,7846
766,7,3887,59,8,3,3177
767,1,1703,11,15,2,1135
768,7,4278,17,2,3,5407
769,3,9418,37,8,4,9777
770,8,3991,28,1,5,3050
771,1,5524,68,15,2,1864
772,4,4462,13,14,3,2104
773,3,2968,77,1,2,3184
774,4,6152,99,14,3,5508
775,3,7702,38,1,2,5605
776,4,7523,56,11,5,4890
777,9,1002,72,2,2,9269
778,8,3166,91,3,5,6981
779,7,1194,23,14,5,3257
780,6,4272,64,4,5,2803
781,5,4035,84,4,4,2491
782,10,9342,7,8,5,3881
783,7,4135,90,10,4,3383
784,8,2038,65,14,4,7249
785,8,10797,55,2,5,5049
786,10,4793,2,6,5,4866
787,3,3996,58,11,5,7967
788,7,2466,22,8,5,5139
789,2,6125,62,1,4,7423
790,1,8249,15,2,5,322
791,7,4613,65,2,2,5595
792,2,2507,94,10,3,7042
793,1,2884,79,7,2,8815
794,7,1650,53,8,5,915
795,7,10325,55,15,3,17
796,3,7588,24,8,4,4956
797,8,1978,68,14,5,9635
798,2,2545,58,1,4,670
799,6,7915,45,15,3,2901
800,2,3797,52,8,3,642
801,4,6851,30,2,4,6877
802,9,10687,69,1,3,8444
803,5,9968,43,8,4,9525
804,6,4116,80,11,5,4215
806,8,1133,42,8,5,1188
807,1,8758,66,3,3,453
808,2,8353,41,6,4,9199
809,2,8271,85,15,4,9541
810,4,1575,31,11,2,8361
811,4,10793,19,8,3,9465
812,9,4260,40,1,4,9231
813,6,7754,93,8,2,6888
814,4,10436,30,13,5,8680
815,9,8944,51,2,4,4395
816,8,7023,10,4,2,9739
817,1,2235,10,7,3,78
818,4,5107,40,9,3,7504
819,1,8604,78,5,3,5152
820,5,10529,1,9,5,3520
821,5,4837,24,9,3,1629
822,4,2126,30,15,4,3110
823,8,4470,5,9,4,8338
824,5,2336,41,13,4,8894
825,2,4281,42,7,5,2333
826,10,5178,83,4,2,4197
827,8,8915,80,10,5,9210
828,3,4620,97,2,2,3905
829,3,5872,33,15,4,2048
830,5,9363,36,5,5,22
831,10,7202,1,14,4,8306
832,6,1377,56,8,3,3632
833,9,3966,67,11,5,4790
834,7,9634,85,3,3,6707
835,7,3467,16,1,2,5502
836,1,3620,12,14,4,8372
837,10,4335,69,6,4,5725
838,9,9002,65,5,2,5194
839,4,4752,85,2,3,6462
840,9,1428,51,6,4,3226
841,5,8989,90,7,2,6680
842,2,7685,78,7,4,594
843,2,1806,42,6,5,8767
844,7,2521,77,8,2,9890
845,4,9143,19,11,2,6261
846,6,10410,36,2,3,3300
847,9,2636,23,1,2,4918
848,2,2455,80,10,5,3932
849,2,1673,69,15,4,3230
850,1,4360,98,14,3,5115
851,9,7306,4,14,2,1599
852,1,8714,50,6,5,698
853,8,9529,74,15,4,9639
854,2,6779,20,2,5,5868
855,9,5361,75,6,2,7127
856,7,5914,26,12,5,7719
857,6,1063,5,2,4,2701
858,7,6021,100,2,4,7100
859,1,9640,60,8,3,1547
860,6,10087,11,3,2,3160
861,4,3883,94,9,5,8810
862,6,6676,17,3,3,7462
863,9,9275,60,8,4,4203
864,3,8876,16,13,5,7854
865,6,6825,76,7,4,1009
866,2,2177,56,12,5,8444
867,6,1268,51,11,3,1338
868,9,6926,45,4,4,1918
869,4,3294,44,1,3,6413
870,8,9086,87,5,2,2480
871,9,9285,47,8,5,1224
872,4,8013,50,3,5,291
873,10,1251,31,3,3,8955
874,10,7558,65,5,2,1744
875,7,3658,43,9,3,9904
876,9,8496,100,10,2,8962
877,9,5975,48,2,4,141
878,1,4207,76,8,3,1193
879,9,6251,9,10,4,1736
880,5,1708,76,10,2,6030
881,4,2648,100,11,3,5983
882,1,7609,90,9,2,5700
883,5,8022,12,15,4,1291
884,10,4301,64,5,4,884
885,7,9594,73,14,5,3464
886,10,1439,82,13,3,3500
887,2,6839,43,13,2,7872
888,10,10297,95,2,5,47
889,1,2701,93,15,2,527
890,2,7220,41,14,2,9831
891,8,7187,14,15,5,1386
892,2,3795,58,7,3,4332
893,9,3146,72,12,4,1254
894,4,6757,93,10,2,862
895,3,4471,81,7,4,1358
896,7,5348,14,6,2,2640
897,6,1284,17,15,4,87
898,4,5660,26,6,5,5680
899,6,7084,100,4,3,4071
900,4,10722,40,14,2,8714
901,8,8313,6,14,2,6471
902,1,5562,96,3,3,936
903,8,9813,86,3,3,9443
904,9,3579,62,14,5,7020
905,9,9361,97,4,2,9720
906,2,10986,47,14,3,3757
907,5,8877,81,11,5,5432
908,6,6969,68,3,2,3464
909,10,10669,70,12,4,3440
910,10,1380,40,14,3,6689
911,2,3596,20,13,4,743
912,7,3439,24,7,3,8203
913,2,5272,12,11,3,6608
914,2,1814,14,6,2,3118
915,7,1345,43,2,2,1515
916,1,10169,42,11,4,2350
917,8,4632,96,12,3,4227
919,10,2296,90,7,2,3222
920,7,9998,86,14,5,8306
921,7,6044,72,8,4,5447
922,3,1270,68,13,5,8937
923,9,3413,54,5,3,5465
924,9,4464,30,11,5,3468
925,1,1533,17,6,5,4368
926,10,7030,77,15,5,7404
927,2,3029,32,1,4,9527
928,7,7193,97,4,4,9937
929,9,7088,35,8,3,7282
930,3,10162,43,9,5,9939
931,1,2035,12,5,4,2349
932,9,4271,95,1,3,8680
933,6,1809,93,1,5,5
934,10,4893,5,1,3,1949
935,1,10847,27,11,3,1109
936,10,3823,44,10,3,2995
937,1,9272,90,12,5,3144
938,4,5171,4,10,3,5502
939,3,9862,6,2,4,927
940,3,9316,76,1,5,4579
941,5,4631,79,10,2,9269
942,6,10344,51,15,4,10
943,5,1328,46,11,5,7700
944,9,6991,10,9,2,24
945,10,8552,59,6,3,1661
946,7,3502,92,13,2,6169
947,9,8651,51,10,2,984
948,6,4623,90,9,3,54
949,5,4738,2,8,3,7072
950,7,3230,74,9,2,5543
951,8,3220,90,2,3,1731
952,8,4745,70,5,2,3565
953,2,3443,35,1,2,7040
954,5,3660,18,6,2,5023
955,9,8557,75,4,5,1526
956,4,7311,35,10,4,2316
957,10,9158,79,2,5,3220
958,7,1606,79,5,3,6963
959,3,4215,17,1,3,6041
960,7,10844,2,14,5,7268
961,1,1933,20,7,5,7886
962,5,1684,7,1,5,1765
963,2,9096,61,12,4,4981
964,8,9221,48,12,3,2436
965,1,7030,100,8,4,4386
966,2,7833,40,1,5,315
967,2,6435,7,1,2,5329
968,9,3353,14,15,3,5500
969,10,3176,32,12,5,4548
970,6,3646,40,14,4,419
971,1,2790,21,13,3,8284
972,4,6480,62,10,2,5689
973,8,5286,77,7,4,2692
974,3,3548,25,5,3,564
975,4,5478,10,1,4,995
976,8,3437,53,2,2,4516
977,6,2681,23,15,2,2070
978,5,10050,82,9,3,1206
979,10,10180,2,12,5,5727
980,4,4014,52,13,5,1797
981,5,5225,25,5,3,5925
982,7,5769,5,12,3,3699
983,4,2474,69,15,4,5299
984,9,10042,27,14,3,4956
985,1,8276,51,6,2,4583
986,4,1910,8,14,3,3486
987,3,9852,68,7,2,1536
988,1,1600,18,8,4,4189
989,6,1859,5,6,4,6126
990,5,3734,53,11,4,5318
991,6,1066,36,11,4,3751
992,10,8381,63,14,3,32
993,4,9274,34,1,4,6409
994,3,7058,94,7,4,1167
995,7,1164,89,13,2,1514
996,7,9509,54,7,5,5802
997,5,7351,31,13,3,7037
998,5,8683,22,14,3,9262
999,5,2483,92,14,2,4030
1000,8,7992,74,10,3,3630
1001,2,3121,53,6,2,94
1002,7,5438,7,7,2,3517
1003,9,2557,46,5,4,970
1004,3,4749,93,6,2,4493
1005,8,5897,43,2,2,4835
1006,6,4496,95,2,2,6938
1007,2,7007,16,1,3,7930
1008,10,8345,77,15,3,390
1009,3,10347,34,3,3,3834
1010,8,3761,59,3,2,9351
1011,10,5787,62,13,3,1678
3033,6,3299,16,1,3,8422
3034,8,4054,72,4,2,9227
3035,2,1131,13,14,2,6411
3036,9,7771,22,11,3,3817
3037,2,6968,23,7,5,7115
3038,4,6003,2,9,3,3191
3039,3,9934,82,2,2,7768
3040,1,6565,68,4,2,4048
3041,5,2596,77,11,5,3135
3042,5,7388,80,5,2,8364
3043,8,7684,60,3,4,8357
3044,1,5466,36,15,4,8055
3045,8,3222,42,9,2,4211
3046,8,1923,17,12,2,3842
3047,2,3744,60,13,5,8013
3048,4,3018,93,13,3,7034
3049,1,6597,82,8,2,448
3050,5,3922,47,14,2,841
3051,6,3647,76,9,2,2106
3052,10,3644,58,2,4,4897
3053,3,1362,33,13,2,4083
3054,7,1713,3,9,5,8864
3055,5,9767,99,3,5,1331
3056,1,9988,86,10,2,7173
3057,10,7097,93,3,5,7967
3058,7,6351,5,5,5,9883
3059,9,4663,61,12,4,9308
3060,10,6624,80,13,3,8549
3061,1,8111,60,11,5,2502
3062,7,1575,50,2,3,7122
3063,1,7100,38,6,3,170
3064,6,2549,45,1,5,2335
3066,8,8075,40,5,2,3721
3067,10,6745,87,9,5,3136
3068,7,4037,41,3,5,7500
3069,1,5873,93,3,3,4020
3070,9,8875,63,7,2,1556
3071,1,1772,3,4,3,1541
3072,4,4411,71,3,4,2322
3073,8,4874,58,13,4,1913
3074,1,4797,79,1,3,2491
3075,1,7006,66,3,2,4786
3076,10,5708,83,7,2,5638
3077,7,9724,69,12,4,2975
3078,6,1029,87,15,4,2645
3079,4,1234,24,3,2,9977
3080,7,8870,22,11,2,1383
3081,8,5550,76,3,5,7027
3082,8,3517,69,4,5,3478
3083,5,5620,79,10,3,9294
3084,5,10899,46,2,2,2033
3085,4,6834,19,11,5,4377
3086,2,4269,56,9,5,7864
3087,10,10810,11,4,5,6369
3088,4,10214,75,3,4,8800
3089,10,10179,77,8,2,4354
3090,2,6322,49,4,3,3591
3091,8,1861,28,11,4,7685
3092,3,1947,24,5,5,3458
3093,9,10663,71,5,5,4389
3094,7,5737,43,14,4,1341
3095,6,6159,92,13,5,8582
3096,2,1129,36,3,4,8392
3097,2,6702,71,8,3,4928
3098,7,10772,84,3,3,3424
3099,4,4781,63,5,4,243
3100,2,1314,42,6,4,920
3101,2,6256,47,5,5,4023
3102,9,7346,63,7,3,5784
3103,1,5405,70,2,3,5901
3104,6,6079,82,10,2,6549
3105,5,1169,64,15,3,2771
3106,10,6922,92,12,2,8450
3107,3,1064,93,3,4,253
3108,1,1336,75,13,5,7091
3109,6,5390,52,3,3,8570
3110,8,1935,36,15,3,2779
3111,3,7759,70,10,5,7157
3112,9,8953,28,2,4,935
3113,8,3536,90,4,2,3592
3114,4,4604,74,15,2,3486
3115,9,7136,32,8,4,4359
3116,10,5628,87,1,5,1011
3117,6,6103,53,1,5,7835
3118,10,4135,67,5,5,4293
3119,10,10593,5,14,4,3344
3120,6,4885,85,3,4,9768
3121,7,9166,81,14,5,4444
3122,1,6609,32,10,5,8327
3123,6,7218,65,12,4,9677
3124,5,8655,96,1,2,9759
3125,5,2556,78,4,5,9327
3126,2,3587,84,9,2,4890
3127,2,6189,21,13,2,8986
3128,5,10034,4,10,2,362
3129,2,3216,47,5,3,8643
3130,7,10257,71,4,4,1012
3131,4,8776,98,4,5,354
3132,3,6143,8,6,3,1676
3133,9,4307,57,4,5,4498
3134,7,3785,38,11,2,5674
3135,2,2897,68,6,5,8601
3136,9,8337,75,5,3,1850
3137,6,8552,30,2,5,2234
3138,2,4003,49,6,4,553
3139,9,9967,35,5,3,840
3140,7,10077,8,14,3,1102
3141,7,4653,60,12,5,3660
3142,7,5089,83,13,4,2350
3143,5,1974,82,1,4,4885
3144,6,8129,59,11,2,523
3145,6,7018,24,9,4,719
3146,5,2574,91,4,2,9981
3147,4,5874,44,15,2,4610
3148,9,4535,65,10,2,458
3150,3,8066,58,3,3,6055
3151,2,10201,54,5,5,2096
3152,3,6657,52,6,2,5564
3153,7,4762,33,3,2,4706
3154,8,2635,30,9,5,6163
3155,8,6301,60,10,5,3790
3156,2,2653,22,13,2,6315
3157,2,7358,17,1,2,6589
3158,7,5636,67,5,3,9624
3159,4,4198,84,8,3,5214
3160,1,7201,42,3,3,6044
3161,3,9610,71,13,4,7198
3162,9,8753,37,4,4,8936
3163,2,8346,94,3,2,5480
3164,1,8895,59,1,4,5996
3165,2,1498,8,9,5,7775
3166,3,5407,40,1,5,5002
3167,6,2807,35,12,4,5910
3168,6,7008,33,4,2,3466
3169,10,5744,33,11,3,9261
3170,8,8343,97,1,3,8989
3171,7,5638,19,9,5,7870
3172,8,7099,66,11,4,60
3173,5,8889,43,15,3,5677
3174,5,1114,82,11,3,8990
3175,4,8968,4,9,3,2585
3176,6,5039,59,15,5,5221
3177,6,9117,26,9,5,8152
3178,8,7620,46,2,4,4166
3179,10,2795,17,10,3,2786
3180,1,4915,33,13,4,3260
3181,8,9134,86,11,4,2821
3182,10,5052,84,15,5,3839
3183,8,4789,52,1,3,3588
3184,4,1563,49,13,2,5141
3185,8,8822,5,15,5,2270
3186,6,1329,8,12,5,2221
3187,8,8006,45,8,3,5315
3188,10,1108,85,12,4,6465
3189,2,3660,89,6,5,9110
3190,6,6957,66,10,3,2166
3191,6,10105,34,15,5,3300
3192,3,6662,13,4,2,9312
3193,5,8846,44,6,4,6216
3194,3,9845,18,15,5,6349
3195,6,9522,81,1,4,3781
3196,6,9520,51,7,3,9716
3197,2,9798,70,5,2,6765
3198,8,4933,69,13,4,934
3199,9,3024,29,4,3,418
3200,6,3373,12,9,4,7337
3201,9,3592,23,14,2,5873
3202,7,4599,76,11,4,9649
3203,8,6187,58,3,4,3588
3204,2,10420,13,10,5,1825
3205,1,9457,75,14,5,8782
3206,9,10987,16,5,5,5308
3207,7,3621,32,4,5,8915
3208,6,9906,32,4,3,8541
3209,6,4265,48,11,2,7005
3210,3,1022,13,1,2,3527
3211,4,9755,41,15,2,5323
3212,7,3105,29,12,5,6970
3213,9,2688,44,8,4,9578
3214,2,5078,57,1,5,8872
3215,8,10035,37,1,2,7636
3216,9,10931,6,8,5,6681
3217,1,4003,6,5,2,223
3218,3,3411,36,3,3,168
3219,10,10814,57,2,2,5102
3220,1,3254,17,4,4,1809
3221,3,1750,61,3,2,7458
3222,5,5582,27,8,3,6626
3223,9,4551,5,7,2,7624
3224,7,1744,84,8,4,322
3225,7,1770,72,7,3,1881
3226,5,2044,31,10,3,638
3227,2,6001,98,6,5,6750
3228,8,7874,12,4,2,4934
3229,1,1447,89,8,5,2598
3230,1,9323,58,13,4,1202
3231,5,9099,97,3,5,5020
3232,5,6072,60,1,5,3202
3233,3,5521,29,14,4,8703
3234,2,10290,22,2,4,7439
3235,7,4046,14,1,3,7771
3236,10,1558,38,14,5,9767
3237,6,4230,26,5,2,7758
3238,2,9827,26,5,3,9953
3239,4,5692,63,4,4,1005
3240,8,7723,26,10,5,6263
3241,9,5405,35,9,3,7577
3242,4,5995,43,3,2,7535
3243,10,5329,19,10,2,9474
3244,10,5728,7,13,2,5131
3245,5,2823,51,10,4,2580
3246,10,7968,5,1,5,3199
3247,9,6820,16,12,3,7905
3248,10,2328,37,15,4,8530
3249,4,3248,86,15,2,683
3250,7,10112,8,7,5,4973
3251,7,1717,2,9,2,7685
3252,9,5617,46,3,4,4830
3253,1,10125,96,13,4,1569
3254,1,7223,56,9,3,9339
3255,5,3151,38,11,3,3754
3256,9,8368,53,3,2,5091
3257,1,6190,9,7,5,276
3258,1,6919,74,8,4,1981
3259,5,4951,45,4,5,5186
3260,6,4006,99,11,3,4438
3261,5,7884,80,12,2,2621
3262,1,4144,21,7,4,6398
3263,3,7961,19,2,5,4174
3264,8,2976,1,7,2,4385
3265,8,5243,76,12,2,3583
3266,2,6153,59,8,2,7391
3267,4,8528,81,9,3,4202
3268,8,10882,8,12,4,2154
3269,9,7864,90,10,4,8095
3270,8,3492,26,7,2,2279
3271,3,3118,63,10,2,380
3272,6,6122,62,8,3,3834
3273,7,2234,61,9,4,1278
3274,8,7692,24,6,3,3715
3276,8,9025,26,7,3,1638
3277,9,4915,34,5,3,1842
3278,6,8553,16,2,4,8220
3279,7,10455,65,5,2,2008
3280,9,8715,25,10,4,7333
3281,9,9374,71,10,4,7723
3282,9,5401,35,10,3,5010
3283,3,7131,50,11,4,2423
3284,5,3701,76,5,4,1892
1263,2,9126,90,10,5,737
1264,9,10752,12,11,4,5098
1265,6,6191,89,1,3,5385
1266,5,1135,87,4,2,477
1267,2,8611,40,11,3,9204
1268,5,7578,25,3,3,4640
1269,1,3855,41,3,4,3842
1270,2,9971,4,10,2,1535
1272,4,8186,83,14,3,5509
1273,4,9289,1,3,4,9752
1274,4,4768,14,4,2,6500
1275,9,1247,100,2,4,6967
1276,7,2257,86,13,2,8797
1277,6,9224,48,15,5,2125
1278,8,7908,73,13,4,2236
1279,5,9682,71,10,2,7129
1280,8,8010,34,13,4,6376
1281,7,4142,7,12,5,8306
1282,2,8232,29,10,3,9558
1283,5,8624,85,6,4,5812
1284,7,3801,80,4,3,1596
1285,1,6410,35,10,3,4020
1286,2,2844,89,5,5,6160
1287,5,3084,87,1,3,2375
1288,3,5422,33,4,3,4299
1289,3,6737,74,12,3,2319
1290,3,3773,95,9,2,6075
1291,7,4337,92,15,5,6964
1292,2,6097,55,11,4,5091
1293,6,1319,46,10,4,1988
1294,1,5472,47,2,3,4123
1295,6,6775,72,10,3,4774
1296,10,9270,26,3,3,2060
1297,9,4134,22,3,5,6263
1298,7,4423,16,5,2,8529
1299,6,4973,28,5,5,7490
1300,9,8810,65,12,5,2516
1301,7,6564,13,1,2,5887
1302,6,2266,54,8,2,1111
1303,6,4799,95,7,3,3555
1304,4,1667,24,3,4,7061
1305,4,9088,82,8,4,799
1306,3,10302,71,15,4,6778
1307,10,8192,85,9,2,8353
1308,8,5330,32,13,3,1240
1310,5,1360,78,6,3,3026
1311,3,2416,3,1,5,7240
1312,7,8115,50,1,2,7010
1313,3,8050,78,6,2,182
1314,5,3657,83,14,3,2675
1315,1,6438,18,15,3,648
1316,5,8777,85,13,2,2804
1317,8,5577,23,4,3,9188
1318,9,3403,19,13,3,5299
1319,5,8949,10,14,3,1026
1320,4,5509,48,11,5,1881
1321,9,7888,49,14,4,5013
1322,6,9392,26,3,5,8766
1323,10,6490,79,5,2,7202
1324,10,5151,37,4,2,2038
1325,3,9401,70,9,3,6340
1326,9,8944,11,11,5,6692
1327,5,9290,47,5,5,8420
1328,10,4394,25,12,2,4148
1329,9,8398,67,13,2,7851
1330,1,2523,64,2,3,9598
1331,4,1511,94,5,2,2842
1332,9,3779,67,13,4,9394
1333,8,4950,13,10,5,2376
1334,8,8137,72,14,5,6809
1335,3,10442,97,8,5,937
1336,5,7233,69,5,4,9142
1337,9,5759,87,4,5,231
1338,6,4912,43,14,5,9350
1339,9,7625,81,3,5,8095
1340,6,10325,3,11,4,813
1341,2,5827,78,3,4,1891
1342,3,6140,50,2,3,900
1343,7,1601,18,5,5,8971
1344,9,9273,16,1,2,1475
1345,9,9606,89,2,5,7829
1346,1,4295,25,5,4,1390
1347,1,5259,25,6,5,8915
1348,8,9044,79,1,2,4277
1349,6,10053,71,14,3,6684
1350,1,2641,16,12,4,699
1351,5,5289,11,4,3,33
1352,8,9106,64,11,5,3907
1353,7,5288,60,5,4,3106
1354,2,3672,83,4,3,1652
1355,2,1129,55,14,5,5866
1356,7,1247,97,15,4,9252
1357,9,5151,85,8,4,6485
1358,5,9904,23,11,3,4171
1359,4,7168,28,5,2,7198
1360,7,8140,70,6,3,8513
1361,8,1895,72,12,2,6119
1362,10,2122,83,12,4,1687
1363,6,6319,38,4,2,1341
1364,6,3078,33,6,2,4647
1365,3,10068,29,6,3,7517
1366,6,3216,72,10,5,4132
1367,1,3728,49,9,4,2124
1368,2,3573,80,12,2,6784
1369,9,7015,88,15,3,465
1370,1,7765,58,10,5,9859
1371,2,8151,14,11,2,173
1372,6,2329,23,3,2,3994
1373,10,4856,2,6,5,3163
1374,6,2552,65,9,5,7873
1375,2,8132,19,13,5,4646
1377,8,10491,84,1,2,5840
1378,10,8704,22,13,2,7348
1379,6,10686,26,9,2,2982
1380,8,5447,82,9,5,5726
1381,10,10382,88,15,2,6012
1382,2,5872,16,1,2,3830
1383,7,4680,66,12,5,4166
1384,7,4693,1,4,5,4165
1385,1,1720,28,5,4,215
1386,4,4243,52,2,5,6084
1387,3,1215,46,7,5,4149
1388,3,10064,93,3,2,9701
1389,6,10826,72,10,3,5851
1390,4,4559,70,5,3,287
1391,3,10889,16,5,3,4543
1392,7,2315,75,9,3,4505
1393,3,1072,49,3,5,2329
1394,6,5109,74,9,2,8185
1395,5,7653,40,4,4,410
1396,4,4131,53,1,5,1787
1397,10,4943,54,10,3,3167
1398,10,3246,88,9,3,9778
1399,9,5024,43,13,2,4260
1400,7,6415,79,2,3,8523
1401,4,1671,98,4,3,935
1402,4,8558,36,14,2,3267
1403,10,8044,50,5,4,3230
1404,1,8815,48,4,5,484
1405,3,4193,97,14,2,3435
1406,4,6483,48,10,3,2905
1407,7,4634,37,8,3,6535
1408,2,1136,55,4,4,7486
1409,8,1361,7,7,3,8074
1410,8,9733,2,2,5,4972
1411,10,5936,13,13,4,5942
1412,3,10773,54,12,2,4085
1413,2,10259,48,7,5,3143
1414,7,4310,99,8,4,5990
1415,2,5474,47,4,4,1336
1416,2,10574,79,12,2,1246
1417,7,9952,35,15,2,7252
1418,10,1697,92,9,2,229
1419,6,2908,11,8,2,2300
1420,10,5475,35,6,2,6218
1421,2,5273,24,6,3,6252
1422,2,2894,11,13,4,9692
1423,8,5620,74,12,5,4280
1424,5,7736,18,10,4,5764
1425,2,1785,26,12,3,8330
1426,1,10859,11,2,4,3935
1427,8,8427,68,15,5,7591
1428,9,8217,82,5,3,7506
1429,1,10167,34,11,2,3298
1430,10,10595,42,14,5,9116
1431,1,8699,4,2,2,6752
1432,7,9022,80,1,4,7121
1433,10,4160,91,11,2,735
1434,3,3786,66,3,4,8551
1435,1,2840,68,14,3,5103
1436,4,9015,50,6,4,5126
1437,3,1823,37,11,5,6354
1438,3,10845,13,11,3,9578
1439,10,2722,74,8,3,6665
1440,4,1615,52,13,3,1676
1441,9,2295,59,6,3,2895
1442,4,5845,45,5,2,4273
1443,9,9025,58,11,4,7734
1444,10,5932,12,14,5,3043
1445,6,9541,5,13,3,5489
1446,7,6979,97,9,5,5695
1447,7,4998,18,2,2,5505
1448,5,2651,94,11,2,271
1449,7,7233,6,15,2,1324
1450,1,7732,87,3,2,6852
1451,1,2335,90,3,4,3563
1452,3,3495,77,8,5,1760
1453,2,3693,20,1,4,9120
1454,1,4812,64,7,5,8243
1455,8,9537,58,6,4,2456
1456,7,6930,73,2,4,3245
1457,9,9860,4,4,4,1725
1458,6,5662,60,14,3,5315
1459,8,9726,43,7,4,7089
1460,6,6777,52,10,3,1139
1461,4,5131,3,2,4,4163
1462,4,2625,56,8,4,4583
1463,9,5488,46,12,3,7768
1464,3,2787,2,12,2,9145
1465,8,1841,89,8,5,2694
1466,8,4874,66,5,4,6935
1467,1,1147,72,3,5,7773
1468,9,4208,85,11,2,4415
1469,6,6273,33,8,3,4972
