"ID_TERMIN","TERMIN","DATA"
2830,"1",14/08/23
2831,"2",15/11/05
2832,"2",06/10/19
2833,"1",15/06/16
2834,"3",08/07/27
2835,"2",14/06/13
2836,"2",13/01/19
2837,"2",06/02/10
2838,"3",08/01/22
2839,"1",06/07/24
2840,"2",07/09/15
2841,"3",09/07/22
2842,"1",13/02/20
2843,"3",12/01/19
2844,"0",11/11/18
2845,"1",11/02/18
2846,"2",15/07/10
2847,"0",06/10/10
2848,"3",10/07/07
2849,"1",11/03/26
2850,"0",11/01/19
2851,"0",15/08/04
2852,"3",13/10/15
2853,"2",10/03/02
2854,"3",09/04/14
2855,"2",10/07/24
2856,"2",10/11/16
2857,"2",06/10/05
2858,"0",06/11/18
2859,"0",10/12/06
2860,"0",14/05/05
2861,"1",10/01/05
2862,"1",08/05/16
2863,"3",06/10/18
2864,"0",09/06/02
2865,"3",06/12/12
2866,"0",09/09/20
2867,"3",12/07/08
2868,"1",09/12/02
2869,"2",12/04/27
2870,"0",09/01/24
2871,"3",07/03/10
2872,"2",07/11/09
2873,"0",08/10/25
2874,"1",12/11/11
2875,"3",07/03/17
2876,"0",07/08/23
2877,"1",07/08/05
2878,"0",08/05/13
2879,"2",14/06/24
2880,"2",10/07/10
2881,"2",08/06/01
2882,"0",13/12/06
2883,"0",14/10/12
2884,"2",09/09/10
2885,"0",14/10/05
2886,"1",11/04/20
2887,"2",08/11/25
2888,"2",12/09/13
2889,"3",10/09/07
2890,"0",11/09/16
2891,"1",15/06/12
2892,"3",15/02/14
2893,"0",07/08/17
2894,"0",15/08/23
2895,"2",06/10/14
2896,"0",08/02/13
2897,"2",07/07/18
2898,"2",09/01/06
2899,"0",10/05/26
2900,"3",08/11/25
2901,"3",11/11/17
2902,"2",14/01/12
2903,"1",11/04/15
2904,"2",10/02/26
2905,"1",13/08/15
2906,"1",15/04/20
2907,"2",13/01/01
2908,"0",06/10/24
2909,"3",11/07/22
2910,"3",15/08/06
2911,"1",13/11/10
2912,"0",10/04/27
2913,"1",15/01/08
2914,"1",12/04/19
2915,"3",12/09/10
2916,"0",09/04/24
2917,"2",11/05/10
2918,"2",14/04/12
2919,"3",11/04/05
2920,"2",08/04/27
2921,"1",07/04/13
2922,"3",08/10/21
2923,"0",06/08/09
2924,"1",07/08/10
2925,"1",12/03/08
2926,"0",15/02/06
2927,"2",06/03/24
2928,"2",08/03/25
2929,"3",12/10/16
2930,"0",07/09/25
2931,"3",15/04/07
2932,"3",10/11/04
2933,"2",08/06/23
2934,"1",10/02/04
2935,"2",11/12/09
2936,"3",09/01/25
2937,"3",11/04/03
2938,"2",11/06/12
2939,"0",10/04/16
2940,"0",07/08/05
2941,"2",07/07/03
2942,"1",12/03/22
2943,"0",13/12/05
2944,"2",13/01/04
2945,"1",12/12/21
2946,"0",11/04/03
2947,"0",08/04/25
2948,"2",08/04/27
2949,"2",08/08/03
2950,"2",13/09/13
2951,"0",10/05/21
2952,"0",10/03/22
2953,"3",10/11/13
2954,"3",11/05/09
2955,"0",06/04/08
2956,"1",07/02/13
2957,"0",12/03/24
2958,"0",10/06/05
2959,"1",11/08/19
2960,"1",06/08/21
2961,"3",08/06/12
2962,"0",15/01/26
2963,"3",07/07/27
2964,"1",12/04/09
2965,"1",09/02/13
2966,"0",09/11/17
2967,"3",13/10/15
2968,"1",11/12/15
2969,"1",07/03/23
2970,"0",15/01/17
2971,"0",07/07/10
2972,"2",12/06/24
2973,"3",13/03/07
2974,"3",06/06/04
2975,"2",15/05/21
2976,"1",14/06/15
2977,"3",06/04/01
2978,"2",15/12/10
2979,"2",11/03/04
2980,"0",09/09/07
2981,"2",06/12/26
2982,"3",14/11/03
2983,"0",08/02/10
2984,"2",15/07/24
2985,"2",10/12/06
2986,"1",14/03/09
2987,"3",08/03/23
2988,"0",06/09/10
2989,"2",11/11/24
2990,"0",11/01/05
2991,"0",14/02/13
2992,"2",14/06/25
2993,"2",14/02/08
2994,"0",12/10/18
2995,"0",09/03/16
2996,"3",06/01/22
2997,"1",11/02/05
2998,"3",09/01/19
2999,"0",12/11/26
3000,"0",07/12/12
3001,"2",14/08/21
3002,"0",09/08/15
3003,"0",11/07/02
3004,"3",07/09/03
3005,"1",08/07/18
3006,"1",10/10/26
3007,"1",09/03/14
3008,"3",06/04/26
3009,"1",13/08/09
3010,"0",09/09/02
3011,"1",15/07/01
3012,"3",15/02/05
3013,"3",08/01/06
3014,"2",06/01/08
3015,"3",08/12/22
3016,"1",07/03/06
3017,"2",08/12/03
3018,"1",08/10/17
3019,"2",13/07/24
3020,"1",09/12/14
3021,"0",11/11/09
3022,"0",11/06/15
3023,"1",06/04/18
3024,"0",06/04/22
3025,"1",11/11/10
3026,"2",10/07/14
3027,"2",14/07/14
3028,"3",15/02/16
3029,"2",06/07/20
3030,"1",13/11/21
3031,"3",13/06/03
3032,"3",10/12/07
3033,"0",09/01/11
3034,"3",14/11/17
3035,"1",15/07/21
3036,"2",13/01/19
3037,"1",06/12/10
3038,"3",07/07/20
3039,"0",14/05/20
3040,"0",09/03/21
3041,"3",14/05/26
3042,"1",10/11/16
3043,"1",08/12/06
3044,"0",09/08/01
3045,"1",11/02/19
3046,"1",15/04/04
3047,"0",15/07/12
3048,"2",13/08/07
3049,"1",06/05/12
3050,"2",14/02/17
3051,"1",11/08/01
3052,"2",09/07/12
3053,"2",09/08/14
3054,"2",11/02/27
3055,"0",06/07/17
3056,"2",15/07/23
3057,"2",13/08/04
3058,"2",12/09/09
3059,"2",15/04/13
3060,"2",13/12/15
3061,"3",15/04/14
7264,"3",08/07/04
7265,"2",11/09/16
7266,"0",13/11/20
7267,"2",15/10/07
7268,"3",07/08/17
7269,"0",12/10/27
7270,"3",15/12/07
7271,"0",13/09/25
7272,"2",11/01/21
7273,"0",06/06/21
7274,"1",14/03/01
7275,"1",06/02/15
7276,"3",12/08/25
7277,"0",10/09/26
7278,"1",10/07/15
7279,"1",13/05/26
7280,"2",11/05/09
7281,"0",10/01/09
7282,"3",10/10/23
7283,"2",11/03/26
7284,"2",10/05/09
7285,"0",14/01/25
7286,"2",08/04/13
7287,"3",15/12/10
7288,"1",14/07/11
7289,"3",14/11/03
7290,"3",08/05/18
7291,"2",07/04/04
7292,"1",08/03/11
7293,"0",07/03/14
7294,"2",10/06/25
7295,"3",06/12/09
7296,"2",13/08/22
7297,"0",14/05/22
7298,"2",10/03/23
7299,"3",14/09/23
7300,"2",08/08/04
7301,"1",12/09/01
7302,"0",12/10/18
7303,"3",06/06/01
7304,"3",15/12/24
7305,"2",07/09/12
7306,"2",07/09/12
7307,"3",10/05/24
7308,"3",14/03/23
7309,"3",08/01/02
7310,"0",06/03/18
7311,"1",08/07/12
7312,"1",07/06/18
7313,"1",09/05/27
7314,"0",08/03/10
7315,"3",10/10/04
7316,"3",12/02/27
7317,"1",14/09/26
7318,"1",12/09/19
7319,"3",07/01/24
7320,"0",10/02/20
7321,"0",08/11/19
7322,"0",12/08/22
7323,"3",10/07/27
7324,"1",08/09/06
7325,"3",06/11/02
7326,"2",06/06/03
7327,"3",06/01/22
7328,"1",06/06/19
7329,"0",12/01/22
7330,"1",12/04/23
7331,"2",15/04/14
7332,"1",09/05/15
7333,"0",13/09/21
7334,"3",11/07/24
7335,"3",08/08/01
7336,"3",08/11/16
7337,"3",09/09/17
7338,"1",08/04/11
7339,"1",07/01/25
7340,"3",15/05/01
7341,"0",14/09/27
7342,"3",08/06/05
7343,"2",13/08/04
7344,"2",12/04/08
7345,"0",10/09/18
7346,"1",07/03/17
7347,"3",13/06/10
7348,"3",12/06/01
7349,"0",06/05/16
7350,"0",09/07/19
7351,"3",14/07/04
7352,"1",06/10/18
7353,"2",13/07/22
7354,"0",07/02/17
7355,"1",10/03/27
7356,"1",08/12/17
7357,"3",08/07/01
7358,"0",09/06/27
7359,"1",10/07/05
7360,"3",10/04/20
7361,"2",11/09/17
7362,"3",06/09/03
7363,"3",10/08/05
7364,"1",13/10/21
7365,"0",14/06/05
7366,"0",12/05/11
7367,"2",12/02/02
7368,"3",07/08/27
7369,"3",07/10/08
7370,"2",06/03/24
7371,"0",06/05/22
7372,"0",12/05/26
7373,"0",07/09/22
7374,"2",09/03/12
7375,"1",09/02/21
7376,"2",11/06/18
7377,"0",11/05/08
7378,"0",11/05/06
7379,"2",11/06/20
7380,"2",11/12/05
7381,"3",08/02/19
7382,"1",06/06/10
7383,"2",15/05/02
7384,"3",11/03/26
7385,"2",14/08/03
7386,"2",10/02/15
7387,"2",08/03/06
7388,"0",06/03/23
7389,"1",08/12/10
7390,"2",12/10/13
7391,"1",13/02/07
7392,"1",10/10/20
7393,"3",14/10/13
7394,"1",13/07/03
7395,"1",08/08/11
7396,"1",09/12/22
7397,"3",10/07/06
7398,"2",06/12/05
7399,"0",14/04/20
7400,"1",07/04/02
7401,"0",15/03/07
7402,"2",08/07/20
7403,"1",15/02/23
7404,"2",08/12/14
7405,"3",14/11/10
7406,"2",10/04/26
7407,"1",13/09/02
7408,"3",09/01/17
7409,"0",10/03/23
7410,"2",07/07/04
7411,"1",14/07/15
7412,"0",09/02/18
7413,"1",13/11/01
7414,"0",12/01/15
7415,"0",07/12/07
7416,"2",12/12/22
7417,"1",10/05/17
7418,"0",10/06/04
7419,"3",09/08/07
7420,"3",15/07/16
7421,"0",11/09/24
7422,"3",15/11/27
7423,"3",07/05/15
7424,"0",13/09/24
7425,"2",09/03/15
7426,"0",12/09/12
7427,"2",08/05/20
7428,"1",08/02/17
7429,"1",12/04/19
7430,"2",07/03/20
7431,"3",14/11/01
7432,"1",12/05/12
7433,"1",09/04/25
7434,"3",15/07/08
7435,"1",11/03/26
7436,"1",06/01/23
7437,"2",08/12/26
7438,"1",10/05/20
7439,"0",08/08/02
7440,"0",13/04/02
7441,"1",14/04/11
7442,"1",11/09/19
7443,"1",14/08/03
7444,"1",10/08/24
7445,"0",13/09/25
7446,"3",08/12/12
7447,"2",12/11/02
7448,"0",12/09/16
7449,"1",14/11/04
7450,"1",08/10/13
7451,"2",10/09/04
7452,"2",09/08/24
7453,"1",06/07/03
7454,"1",07/05/02
7455,"2",09/04/08
7456,"0",12/01/16
7457,"2",13/09/25
7458,"1",08/03/05
7459,"2",11/03/20
7460,"1",09/04/25
7461,"1",15/10/14
7462,"1",11/03/11
7463,"3",11/03/01
7464,"3",15/03/06
7465,"0",12/10/08
7466,"1",09/08/27
7467,"0",10/08/12
7468,"3",15/05/06
7469,"3",15/06/18
7470,"3",07/03/04
7471,"1",07/08/21
7472,"3",15/12/09
7473,"1",11/10/18
7474,"3",14/12/19
7475,"2",12/06/22
7476,"1",11/07/07
7477,"3",11/11/14
7478,"1",13/08/01
7479,"3",07/11/21
7480,"2",08/07/04
7481,"2",11/06/17
7482,"0",15/03/13
7483,"2",13/11/27
7484,"0",07/05/21
7485,"3",09/10/17
7486,"2",08/11/12
7487,"2",15/04/13
7488,"3",12/05/14
7489,"1",14/08/10
7490,"2",10/02/14
7491,"2",12/05/25
7492,"1",13/07/16
7493,"1",14/09/23
7494,"0",09/03/21
7495,"1",13/03/25
7496,"2",14/09/04
7497,"2",14/01/25
7498,"2",12/09/17
7499,"1",11/02/23
7500,"3",06/11/18
7501,"2",14/01/25
7502,"0",15/01/05
7503,"1",11/04/19
7504,"1",15/08/12
7505,"2",13/09/17
7506,"2",14/07/20
7507,"0",09/04/10
7508,"0",06/10/24
7509,"1",11/02/14
7510,"2",14/04/23
7511,"3",14/07/21
7512,"2",09/05/17
7513,"2",07/04/07
7514,"3",08/01/20
7515,"1",10/06/25
7516,"0",07/02/17
7517,"1",07/12/24
7518,"2",08/01/21
7519,"1",06/04/01
7520,"3",11/01/14
7521,"1",12/07/01
7522,"3",09/02/08
7523,"0",12/03/22
7524,"0",15/03/19
7525,"3",08/04/20
7526,"0",09/12/10
7527,"0",08/03/17
7528,"1",08/04/23
7529,"3",15/12/27
7530,"0",15/03/09
7531,"0",06/09/26
7532,"1",08/04/01
7533,"2",07/08/11
7534,"2",07/04/15
7535,"2",15/09/20
7536,"2",12/01/15
7537,"2",13/04/09
7538,"1",06/03/02
7539,"2",14/03/03
7540,"2",09/10/17
7541,"3",14/05/27
7542,"0",08/09/22
7543,"0",12/12/05
7544,"0",10/12/10
7545,"1",10/04/09
7546,"0",09/03/07
7547,"0",14/12/18
7548,"3",08/12/17
7549,"1",06/08/10
7550,"3",10/04/27
7551,"0",08/01/19
7552,"2",09/10/18
7553,"2",10/06/08
7554,"1",14/10/18
7555,"3",15/06/19
7556,"1",07/07/10
7557,"2",10/07/15
7558,"2",09/09/24
7559,"2",13/04/12
7560,"2",15/07/21
7561,"3",10/12/06
7562,"1",08/05/23
7563,"1",10/12/05
7564,"2",14/11/18
7565,"0",07/12/11
7566,"2",10/07/02
7567,"0",12/02/11
7568,"3",14/06/26
7569,"1",14/04/14
7570,"0",08/07/12
7571,"2",11/06/05
7572,"1",11/02/10
7573,"1",12/09/19
7574,"2",09/10/16
7575,"2",14/01/23
7576,"1",14/08/25
7577,"2",15/11/07
7578,"2",10/01/13
7579,"3",14/08/19
7580,"2",10/07/17
7581,"3",07/12/01
7582,"0",10/08/10
7583,"3",10/10/05
7584,"1",07/12/10
7585,"2",12/10/06
7586,"3",08/03/18
7587,"1",07/10/07
7588,"2",09/08/24
7589,"0",09/07/10
7590,"2",10/02/07
7591,"2",13/06/09
7592,"0",08/03/22
7593,"2",13/12/25
7594,"0",07/08/04
7595,"1",11/12/09
7596,"2",09/05/07
7597,"2",15/12/05
7598,"1",07/11/06
7599,"2",07/11/15
7600,"2",07/08/24
7601,"2",11/04/22
7602,"3",09/08/04
7603,"1",15/10/06
7604,"2",12/11/25
7605,"3",12/05/25
7606,"0",13/08/03
7607,"1",15/03/18
7608,"1",12/04/04
7609,"3",14/12/12
7610,"3",10/12/05
7611,"3",11/08/08
7612,"2",06/06/08
7613,"2",07/04/17
7614,"3",14/04/23
7615,"2",14/12/01
7616,"3",15/02/16
7617,"2",14/06/22
7618,"2",14/04/08
7619,"0",13/06/02
7620,"1",06/01/18
7621,"3",12/12/27
7622,"3",10/04/03
7623,"3",07/08/04
7624,"1",07/03/22
7625,"2",15/04/09
7626,"1",15/03/27
7627,"1",06/08/14
7628,"1",08/04/02
7629,"1",10/04/14
7630,"2",09/11/11
7631,"3",13/06/01
7632,"0",06/02/10
7633,"3",07/01/15
7634,"2",13/05/14
7635,"3",08/10/26
7636,"2",07/05/15
7637,"3",12/06/16
7638,"3",09/11/01
7639,"0",07/09/22
7640,"2",15/12/10
7641,"3",15/05/17
7642,"3",07/07/20
7643,"2",06/04/21
7644,"3",11/05/05
7645,"0",11/05/15
4972,"0",14/10/01
4973,"3",15/03/20
4974,"2",09/11/04
4975,"1",06/09/07
4976,"2",09/02/07
4977,"0",08/06/24
4978,"2",12/05/27
4979,"0",10/02/07
4980,"1",11/10/21
4981,"1",10/02/08
4982,"2",06/10/17
4983,"3",07/10/01
4984,"0",11/03/04
4985,"0",11/07/04
4986,"0",08/07/22
4987,"1",11/06/26
4988,"2",10/06/16
4989,"0",08/06/20
4990,"2",11/11/07
4991,"2",15/05/21
4992,"1",08/11/06
4993,"3",11/12/22
4994,"0",11/04/18
4995,"2",07/01/22
4996,"1",11/03/15
4997,"1",06/08/16
4998,"3",14/02/07
4999,"1",08/06/18
5000,"2",06/06/16
5001,"3",14/07/05
5002,"2",08/09/03
5003,"1",10/09/12
5004,"0",08/12/13
5005,"0",08/02/15
5006,"1",07/06/03
5007,"0",09/02/18
5008,"2",13/11/07
5009,"3",09/02/16
5010,"2",07/05/25
5011,"1",09/01/11
5012,"3",07/06/27
5013,"3",09/02/09
5014,"0",14/08/16
5015,"1",13/07/11
5016,"3",06/07/26
5017,"1",15/11/11
5018,"3",06/01/05
5019,"3",14/09/17
5020,"2",08/01/11
5021,"0",15/06/05
5022,"2",11/07/13
5023,"0",07/11/02
5024,"3",08/05/01
5025,"3",06/08/12
5026,"2",10/05/18
5027,"1",08/05/10
5028,"2",14/12/21
5029,"0",13/04/14
5030,"3",14/12/13
5031,"3",08/12/13
5032,"3",09/02/01
5033,"1",08/07/03
5034,"1",09/04/11
5035,"3",07/05/07
5036,"2",15/07/16
5037,"3",11/10/03
5038,"3",07/06/06
5039,"3",06/07/08
5040,"2",08/05/14
5041,"1",12/02/16
5042,"1",12/10/01
5043,"0",11/05/06
5044,"2",09/11/09
5045,"2",13/06/27
5046,"1",09/10/12
5047,"2",06/05/10
5048,"2",07/03/14
5049,"2",10/07/05
5050,"2",11/04/27
5051,"2",11/05/15
5052,"2",08/08/05
5053,"2",12/03/25
5054,"3",08/07/04
5055,"1",14/04/18
5056,"2",08/11/04
5057,"1",07/08/22
5058,"3",07/02/13
5059,"1",11/09/03
5060,"2",08/01/11
5061,"3",14/12/24
5062,"1",14/06/11
5063,"3",08/10/09
5064,"2",14/10/07
5065,"3",12/08/19
5066,"3",07/11/21
5067,"1",06/01/04
5068,"2",06/02/09
5069,"3",14/11/17
5070,"1",06/02/21
5071,"3",14/06/04
5072,"2",15/11/07
5073,"0",10/10/08
5074,"2",09/04/27
5075,"1",06/01/03
5076,"1",10/04/26
5077,"3",06/03/03
5078,"3",14/08/12
5079,"3",08/11/20
5080,"2",09/07/27
5081,"0",10/12/19
5082,"1",10/08/01
5083,"0",06/09/24
5084,"2",12/07/05
5085,"2",07/07/18
5086,"0",11/11/08
5087,"3",07/07/26
5088,"1",08/05/04
5089,"0",10/09/04
5090,"3",13/03/18
5091,"3",07/05/07
5092,"2",06/02/23
5093,"3",06/09/20
5094,"0",14/08/25
5095,"3",11/09/22
5096,"3",12/02/10
5097,"1",15/01/22
5098,"0",08/03/12
5099,"1",07/05/10
5100,"3",10/10/01
5101,"3",13/12/19
5102,"0",15/03/12
5103,"2",15/04/15
5104,"0",14/02/18
5105,"3",12/12/23
5106,"0",11/01/01
5107,"1",15/02/27
5108,"1",14/10/25
5109,"3",07/04/23
5110,"0",06/11/15
5111,"1",12/06/13
5112,"2",13/04/03
5113,"3",09/01/10
5114,"1",11/04/19
5115,"1",10/06/12
5116,"1",15/07/20
5117,"1",11/01/18
5118,"1",06/12/18
5119,"3",14/06/20
5120,"1",15/08/03
5121,"2",15/10/22
5122,"1",11/02/17
5123,"1",15/02/10
5124,"0",15/04/18
5125,"0",06/03/23
5126,"2",13/04/18
5127,"0",08/04/06
5128,"0",09/12/13
5129,"2",10/02/14
5130,"1",07/11/10
5131,"3",11/06/25
5132,"0",14/02/06
5133,"0",15/10/18
5134,"2",15/12/08
5135,"0",11/07/07
5136,"2",11/05/19
5137,"1",14/01/07
5138,"3",06/04/06
5139,"0",11/11/21
5140,"2",14/09/12
5141,"0",10/06/12
5142,"2",06/10/12
5143,"2",12/01/03
5144,"3",12/09/02
5145,"3",08/11/15
5146,"0",14/12/01
5147,"3",06/03/12
5148,"2",15/08/23
5149,"2",14/07/21
5150,"1",08/02/12
5151,"3",14/05/08
5152,"0",06/08/24
5153,"3",15/12/05
5154,"3",14/04/20
5155,"2",10/04/10
5156,"1",08/03/20
5157,"0",07/01/24
5158,"0",09/03/16
5159,"3",06/11/22
5160,"2",10/01/04
5161,"3",15/08/14
5162,"0",12/12/20
5163,"3",10/04/19
5164,"3",09/03/08
5165,"2",13/04/14
5166,"0",07/10/20
5167,"3",11/11/18
5168,"0",07/01/08
5169,"0",14/03/09
5170,"3",07/03/13
5171,"2",15/01/05
5172,"1",14/07/14
5173,"3",06/12/15
5174,"3",09/02/03
5175,"0",11/05/14
5176,"2",07/11/10
5177,"0",12/10/02
5178,"1",06/01/01
5179,"3",07/05/19
5180,"1",15/01/05
5181,"0",14/05/26
5182,"3",09/04/21
5183,"3",07/05/04
5184,"3",08/08/26
5185,"2",10/03/19
5186,"2",13/03/26
5187,"2",13/02/01
5188,"0",08/06/05
5189,"3",06/03/19
5190,"3",11/07/19
5191,"3",10/11/13
5192,"0",09/07/03
5193,"2",15/03/03
5194,"0",12/09/26
5195,"0",13/06/15
5196,"2",13/08/26
5197,"1",06/06/04
5198,"0",10/04/04
5199,"0",14/03/08
5200,"3",10/05/25
5201,"3",09/06/08
5202,"0",14/02/19
5203,"2",11/07/11
5204,"2",15/07/19
5205,"2",11/07/12
5206,"0",06/03/07
5207,"3",06/05/04
5208,"2",07/10/19
5209,"0",06/04/09
5210,"1",09/03/02
5211,"3",12/07/06
5212,"0",14/10/18
5213,"0",10/08/21
5214,"3",10/02/03
5215,"2",08/09/06
5216,"0",12/05/08
5217,"3",07/02/09
5218,"0",07/11/27
5219,"2",11/04/13
5220,"2",06/10/14
5221,"1",12/02/07
5222,"1",06/04/12
5223,"1",08/04/22
5224,"0",13/10/14
5225,"0",06/06/06
5226,"2",10/02/03
5227,"3",14/09/19
5228,"2",06/10/14
5229,"2",14/09/06
5230,"2",10/07/16
5231,"1",15/08/06
5232,"0",12/02/18
5233,"2",12/09/10
5234,"2",12/02/03
5235,"1",15/05/11
5236,"0",11/07/04
5237,"0",12/10/04
5238,"3",10/03/15
5239,"3",10/06/25
5240,"0",09/01/09
5241,"2",08/08/16
5242,"2",13/01/11
5243,"2",14/10/04
5244,"0",11/12/08
5245,"0",13/11/14
5246,"2",09/09/21
5247,"0",09/02/19
5248,"2",11/10/05
5249,"3",14/09/22
5250,"0",15/03/25
5251,"2",08/07/13
5252,"0",07/10/15
5253,"3",12/02/25
5254,"2",13/09/06
5255,"2",06/05/08
5256,"0",12/05/25
5257,"1",13/02/14
5258,"0",07/01/03
5259,"1",12/08/15
5260,"2",09/08/13
5261,"0",08/01/10
5262,"2",13/02/18
5263,"2",13/09/10
5264,"3",08/07/17
5265,"0",06/01/12
5266,"3",07/02/04
5267,"2",10/09/09
5268,"0",14/11/03
5269,"2",14/02/23
5270,"1",11/09/01
5271,"0",13/03/09
5272,"1",12/04/06
5273,"3",12/03/27
5274,"3",15/07/05
5275,"3",12/10/04
5276,"0",14/02/27
5277,"0",10/07/07
5278,"1",13/09/27
5279,"3",13/08/02
5280,"1",07/03/14
5281,"3",12/09/25
5282,"1",14/11/25
5283,"2",10/02/19
5284,"1",12/02/16
5285,"3",15/02/13
5286,"0",08/07/27
5287,"1",15/10/07
5288,"2",11/01/01
5289,"0",15/10/01
5290,"2",11/03/05
5291,"3",09/07/13
5292,"1",09/11/13
5293,"2",10/05/15
5294,"2",08/10/21
5295,"3",11/07/10
5296,"1",07/09/19
5297,"0",07/09/17
5298,"1",10/07/13
5299,"0",10/12/20
5300,"0",07/04/27
5301,"0",14/10/02
5302,"0",15/11/20
5303,"1",10/09/19
5304,"0",11/12/10
5305,"1",15/04/02
5306,"3",08/10/15
5307,"1",09/09/27
5308,"2",08/09/15
5309,"1",12/11/11
5310,"1",13/01/03
5311,"0",10/02/04
5312,"1",14/05/17
5313,"2",14/09/25
5314,"0",09/12/26
5315,"2",10/02/07
5316,"3",10/04/23
5317,"2",14/10/15
5318,"2",12/09/22
5319,"1",09/04/12
5320,"3",06/01/14
5321,"1",13/10/12
5322,"3",09/07/17
5323,"3",08/03/02
5324,"0",13/06/07
5325,"1",09/02/27
5326,"3",08/02/24
5327,"2",07/05/23
5328,"0",06/03/13
5329,"0",11/06/19
5330,"0",09/08/07
5331,"0",15/05/22
5332,"2",08/01/03
5333,"3",14/07/23
5334,"3",15/05/19
5335,"2",07/03/14
5336,"1",09/08/15
5337,"3",06/01/03
5338,"2",07/05/18
5339,"1",15/02/03
5340,"3",09/01/07
5341,"3",12/04/15
5342,"1",08/06/23
5343,"0",07/08/18
5344,"0",13/12/22
5345,"3",15/10/01
5346,"1",15/10/26
5347,"3",10/11/08
5348,"2",10/09/18
5349,"2",10/03/01
5350,"0",15/11/15
5351,"2",08/11/08
5352,"2",08/06/16
5353,"0",11/11/03
5354,"1",07/10/09
5355,"2",09/04/25
5356,"0",07/10/27
5357,"0",10/07/26
5358,"1",10/03/10
5359,"1",09/07/08
5360,"0",13/02/12
5361,"1",09/07/01
5362,"3",07/10/09
5363,"0",08/09/27
5364,"1",11/11/17
5365,"2",07/08/05
5366,"1",15/12/23
5367,"2",11/06/03
5368,"1",15/01/11
5369,"3",08/02/23
5370,"3",07/01/27
5371,"3",12/07/03
5372,"1",10/05/08
5373,"1",08/02/26
5374,"3",08/03/08
5375,"0",12/03/09
5376,"1",06/07/15
5377,"0",07/04/07
5378,"3",09/08/12
5379,"3",14/04/15
5380,"0",12/03/26
5381,"0",10/01/08
5382,"1",10/03/15
5383,"0",07/02/09
5384,"0",13/03/27
5385,"0",08/09/18
5386,"3",08/10/25
5387,"1",09/09/12
5388,"0",09/06/19
5389,"3",10/01/08
5390,"1",09/04/07
5391,"2",08/07/05
5392,"1",10/05/21
5393,"0",10/01/14
5394,"0",06/04/03
5395,"1",06/07/21
5396,"1",11/05/09
5397,"1",15/10/14
5398,"3",11/07/25
5399,"2",15/05/10
5400,"3",14/11/21
5401,"0",06/08/18
5402,"3",09/02/22
5403,"3",11/04/10
5404,"2",13/05/27
5405,"3",11/12/01
5406,"0",08/04/17
5407,"2",14/06/22
5408,"2",15/02/01
5409,"0",07/02/24
5410,"2",15/07/13
5411,"2",13/09/10
5412,"0",12/06/02
5413,"2",15/03/16
5414,"2",14/06/15
5415,"3",11/09/02
5416,"0",12/04/18
5417,"0",06/11/17
5418,"1",15/03/17
5419,"3",13/07/22
5420,"3",14/11/14
5421,"2",14/11/09
5422,"3",10/02/16
5423,"1",07/06/12
5424,"1",12/01/16
5425,"3",09/11/18
5426,"0",07/03/04
5427,"1",08/12/20
5428,"3",14/08/11
5429,"0",13/08/06
5430,"3",12/03/20
5431,"2",12/05/03
5432,"1",09/05/12
5433,"3",09/02/27
5434,"0",09/07/23
5435,"1",11/10/22
5436,"1",07/06/05
5437,"0",07/06/12
5438,"2",14/02/01
5439,"1",09/06/05
5440,"2",11/06/11
5441,"0",09/08/08
5442,"2",15/02/09
5443,"1",06/11/07
5444,"0",11/05/21
5445,"2",12/01/19
5446,"2",14/10/02
5447,"3",15/09/21
5448,"1",07/07/22
5449,"2",08/09/04
5450,"1",09/12/18
5451,"3",08/01/13
5452,"0",13/08/20
5453,"3",11/05/13
5454,"1",12/12/27
5455,"0",15/10/20
5456,"3",11/02/26
5457,"0",07/10/13
5458,"1",10/10/02
5459,"2",12/06/05
5460,"3",15/04/16
5461,"3",13/03/07
5462,"2",07/12/21
5463,"0",06/09/18
5464,"0",13/03/02
5465,"1",12/05/09
5466,"2",13/12/11
5467,"1",13/12/06
5468,"1",10/04/16
5469,"0",11/09/05
5470,"1",13/09/02
5471,"2",14/11/09
5472,"0",13/03/23
5473,"1",14/11/07
5474,"3",14/09/11
5475,"0",12/10/25
5476,"0",13/09/09
5477,"2",06/12/26
5478,"2",12/07/22
5479,"0",10/10/15
5480,"2",13/05/05
5481,"3",12/12/02
5482,"3",06/02/08
5483,"0",06/07/08
5484,"3",07/10/14
5485,"3",07/04/09
5486,"0",14/03/13
5487,"2",07/11/04
5488,"0",09/02/07
5489,"2",09/05/22
5490,"0",06/06/03
5491,"0",13/05/17
5492,"0",12/12/22
5493,"3",14/10/17
5494,"1",11/09/22
5495,"0",12/10/24
5496,"0",11/10/20
5497,"1",12/08/24
5498,"0",08/06/18
5499,"2",12/03/14
5500,"3",11/06/08
5501,"3",08/04/09
5502,"2",07/04/27
5503,"3",06/08/17
5504,"0",10/08/18
5505,"1",10/11/04
5506,"3",11/09/23
5507,"1",12/01/01
5508,"2",10/01/13
5509,"2",10/04/08
5510,"0",13/12/05
5511,"0",13/07/11
5512,"2",10/08/27
5513,"3",07/08/01
5514,"0",10/04/26
5515,"2",06/11/10
5516,"1",15/04/12
5517,"1",07/12/15
5518,"0",09/02/06
5519,"0",12/04/01
5520,"2",11/12/16
5521,"3",12/04/17
